"","text","word_scores","compound","pos","neu","neg","but_count"
"3586","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 627,451,Dose2 Capacity: 59,318,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3587","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 639,453,Dose2 Capacity: 59,318,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3588","So you have a 18 year old going to college and many colleges are demanding the vaccine. What do you do? ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0}",-0.226,0,0.913,0.087,0
"3589","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 645,453,Dose2 Capacity: 59,321,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3590","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 655,455,Dose2 Capacity: 59,322,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3591","  How about all college students must reveal their political affiliations. How about ordering cruise lines, over which Florida has no control, to drop vaccine and mask rules. How about the touchy feely test to ensure that students are not transgender.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0}",-0.178,0.058,0.846,0.096,0
"3592","         #Reopencolleges #reopenkotacoaching #reopencollege PLEASE OPEN COLLEGE INSTITUTE WITH #VACCINE_CERTIFICATE.        ","{0, 0, 0, 0, 2.033, 0, 0, 0, 0, 0}",0.465,0.252,0.748,0,0
"3593","#reopencollege #Reopencolleges PLEASE OPEN COLLEGE WITH VACCINE CERTIFICATE.       ","{0, 0, 2.033, 0, 0, 0, 0, 0}",0.465,0.302,0.698,0,0
"3594","i have yet to get my vaccine and the deadline for my college is the 9th of august, i need to be fully vaccinated by then and yet my parents are fucking pussies bc they think the vaccine will kill me or something","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.7, 0, 0, 0}",-0.691,0,0.899,0.101,0
"3595","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 740,455,Dose2 Capacity: 66,327,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3596","  Sir, a sincere request. Ask businesses and especially educational institutions to vaccinate their staff. College authorities are asking staff to attend work but not providing us with basic need like vaccine. Kindly issue a directive.  ","{0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 3.3, 0, 0, 0}",0.856,0.222,0.778,0,1
"3597","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 757,457,Dose2 Capacity: 66,334,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3598","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 759,457,Dose2 Capacity: 66,335,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3599","Public standing in Line for Vaccination at JNRM COLLEGE reached to Macchi Line Road.People are now aware &amp; taking Vaccine. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.103,0.069,0.931,0,0
"3600","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 785,457,Dose2 Capacity: 67,342,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3601","   #reopencollege PLEASE OPEN COLLEGE INSTITUTE WITH VACCINE CERTIFICATE.       ","{0, 0, 2.033, 0, 0, 0, 0, 0, 0}",0.465,0.275,0.725,0,0
"3602","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 790,457,Dose2 Capacity: 68,342,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3603","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 794,457,Dose2 Capacity: 70,340,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3604","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 796,456,Dose2 Capacity: 70,340,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3605","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 803,456,Dose2 Capacity: 70,340,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3606"," could you please advise which vaccine will be at Seneca College Newnham Campus appointments tomorrow (june 25). thank you!","{0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0}",0.624,0.221,0.779,0,0
"3607","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 807,456,Dose2 Capacity: 70,341,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3608","Do they oppose vaccine mandates for polio?  I didnt think so. #VaccinesWork College vaccine mandates rile GOP states","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3609","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 809,456,Dose2 Capacity: 70,342,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3610","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 813,457,Dose2 Capacity: 70,342,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3611","  Jhuthelal modi hr college aur university me thank you modi for free vaccine wala farzi poster lgwa rha","{0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0}",0.7,0.254,0.746,0,0
"3612","Ay, oh, way to go, Ohio. With the recent SCOTUS ruling, red states are slipping no-trans clauses into their bills allowing college athletes to profit from playing &amp; fast tracking them.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0.8, 0, 0, 0, 0}",0.572,0.139,0.861,0,0
"3613","   The communal living environment of college campuses most definitely requires vaccine mandates. Thats why most require a slew of vaccines including meningitis. Many have behavioral mandates also. If you dont like them, you are free to go elsewhere.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.11, 0, 0, 0, 2.3, 0, 0, 0}",0.635,0.142,0.811,0.048,0
"3614"," Thank you! You make Imperial College of Med proud. On an another note, perhaps we could encourage the conspiracy theorists, to get the vaccine- yes, the vaccine builds up in the ovaries and makes you develop all these anti-vaxxer follicles and embryos to populate the world!","{0, 1.5, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, -2.4, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.831,0.212,0.729,0.059,0
"3615","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 867,458,Dose2 Capacity: 73,352,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3616","   Amber, is congenital condition one which would put at increased risk from vaccine but not severe covid symptoms? Based on how mRNA works, those who would suffer issues with it are unlikely to do well with covid.  Does doc recommend college w/o vaccine? Note stats above for 12-17.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, -0.55, 0, 0, 0, 0, 1.776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.75, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0}",0.508,0.177,0.718,0.105,1
"3617","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 872,458,Dose2 Capacity: 73,353,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3618","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 874,458,Dose2 Capacity: 73,353,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3619","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 875,458,Dose2 Capacity: 74,354,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3620","The GOP is now the flat Earth, anti-vaxx, conspiracy party. What a long fall from the party of Lincoln. ","{0, 0, 0, 0, 0, 0, 0, 0, -2.4, 1.7, 0, 0, 0, 0, 0, 0, 1.7, 0, 0}",0.25,0.218,0.645,0.137,0
"3621","  How many college students are we condemning to death by forcing an experimental vaccine on them?  How many deaths will it take until the CDC changes its recommendations or people start asking questions and maybe using common sense. 99.9% recovery for this age group.","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.599,0,0.919,0.081,0
"3622","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 877,458,Dose2 Capacity: 74,354,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3623","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 878,458,Dose2 Capacity: 75,355,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3624","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 879,458,Dose2 Capacity: 75,355,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3625"," Congrats!  My daughter graduated high school this year as well.   What a crazy time the end of high school has been for them.  Im thankful for the vaccine and hopefully a normal freshman year at college.  Our kids need that.","{0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.869,0.241,0.712,0.047,0
"3626","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 879,458,Dose2 Capacity: 75,357,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3627","I graduated college and high school and Pinnacle Bank Arena, got my first dose of the vaccine during the pandemic at Pinnacle Bank Arena, and now Im seeing Styx live at Pinnacle. Im ready to die now","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, -2.9, 0}",-0.34,0.06,0.845,0.094,0
"3628","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 880,458,Dose2 Capacity: 75,358,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3629","At This Rural College, Covid Vaccine Hesitancy Is High. The President Is Mandating Shots Anyway. ","{0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.881,0.119,0
"3630","The political/culture wars over vaccination mandates at colleges and univs in 16 GOP states = a disaster this fall as students return, low vax rates, the Delta variant dominant, winter drives people indoors. ","{0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.869,0,0.754,0.246,0
"3631","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 881,458,Dose2 Capacity: 75,358,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3632","  Terrible timing, right before meeting confirming a likely connection to myocarditis and the vaccine, specifically for college aged students.  What about students who already had Covid and have natural immunity.","{0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0}",-0.153,0.072,0.838,0.09,0
"3633","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 885,458,Dose2 Capacity: 75,358,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3634","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 887,458,Dose2 Capacity: 75,358,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3635","#Reopencolleges PLEASE OPEN COLLEGE INSTITUTE WITH VACCINE CERTIFICATE AND MASK.        ","{0, 2.033, 0, 0, 0, 0, 0, 0, 0, 0}",0.465,0.252,0.748,0,0
"3636","  450 Japanese doctors and Mr. Nori Takahashi who Professor Emeritus of Wisconsin Medical College of USAthey submitted a petition to the Ministry of Health, Labor and Welfare to stop vaccination under joint names.and have reported that at least 356 people have died after vaccine","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0}",-0.7,0,0.881,0.119,0
"3637","me: literally trying to figure out what type of insurance i have for my vaccinemom: idk youre a college grad figure it out ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0}",-0.103,0,0.94,0.06,0
"3638","  When will Excelsior Pass be available for residents of NY that received their vaccine in a different state (college students)? Thank you!","{0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0}",0.541,0.176,0.824,0,0
"3639","what covid vaccine should i get, college is forcing students to get one and i really dont want to stay home tbh ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.427979, 0, 0, 0, 0}",-0.11,0,0.936,0.064,0
"3640","&gt; According to Vice, sperm is not a low-demand and high supply market. Those looking to make babies in vitro really do want the highest quality semen available: college educated sperm that is free of disease and physical abnormalities. ","{1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.57835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0}",0.717,0.162,0.838,0,0
"3641","my sister is getting a vaccine that she needs for college or whatever  and so now im waiting outside and its cold ughhh","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3642","Hey let them go unvaccinated. And when they get sick &amp; disabled, administration can refuse re-admittance based on if theyre too STUPID to take the vaccine, theyre not college material. Students Sue University Over COVID Vaccine Mandate ","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, -3.133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.864,0,0.779,0.221,0
"3643","A friends old college roommate died from covid today. He was only admitted to the hospital on Monday. He was hesitant about getting the vaccine ","{0, 2.1, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0}",-0.273,0.145,0.675,0.18,0
"3644","  My son has a congenital condition. I spoke with his specialist who he has seen since he was born. We choose not to get the Covid vaccine. His college is mandating the vaccine. This is a problem.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7}",-0.402,0,0.932,0.068,0
"3645","Gov. Ducey\s executive order bans COVID-19 shots requirement, mask mandates at public universities, colleges#Arizona #JustSayNO to experimental medicine. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3646","From free Panera bagels and Chipotle burritos to delivery service gift cards for college students, these incentives come days after the White House acknowledged the US would fall short of President Joe Bidens July Fourth Covid-19 vaccination goals ","{0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.818,0.195,0.805,0,0
"3647","GOP leaders spar with colleges over vaccine mandates.","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3648","F*ck you college for forcing me to take the vaccine when it isnt even 100% approved yet","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.332, 0}",-0.325,0,0.873,0.127,0
"3649"," I think the vaccine will be mandatory for school kids. anti vaccine parents are probably going to have to home school eventually. NY already requires the vaccine for college students and employees.","{0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.25,0.038,0.896,0.066,0
"3650","Students planning to attend the Community College of Rhode Island or to Rhode Island College for the fall 2021 semester will be required to be fully vaccinated against COVID-19. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3651","Mandatory vaccine if you want to attend college in a Connecticut university. Hows that for my body, my choice?","{0.3, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.153,0.133,0.867,0,0
"3652","The inimitable Ive Jones- who just finished her freshman year of college!- introduces the president here in Raleigh as he kicks off a vaccination canvass event. To get the vaccine is to honor you, your community, and to honor the gift of another day. Well said, Ive. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 2.2, 0, 1.9, 0, 0, 0, 1.1, 0, 0}",0.893,0.214,0.786,0,0
"3653"," If you are not required to have the chicken pox vaccine for kindergarten,  then why should you have to get the covid vaccine for college?","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3654","  Who owns B ig Pharma Vaccine enterprises","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3655"," Is the vaccine store now closed? Who does our tax dollars go to every damn thing except the things WE need. Universal college and healthcare PLEASE!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.033}",0.159,0.107,0.806,0.087,0
"3656","Pin Code:[411041] Navale Medical CollegeVaccines: COVISHIELD,Min Age Limit: [18,45],Dose1 Capacity: 888,458,Dose2 Capacity: 75,358,Dates Available: 25-06-2021#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"3657","From bagels to burritos, White House announces new incentives to boost youth vaccination rates....From free Panera bagels and Chipotle burritos to delivery service gift cards for college students","{0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 1.7, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0}",0.881,0.318,0.682,0,0
"3658","Montgomery County will suspend COVID-19 vaccinations at the Montgomery County College site in Germantown, Maryland, on July 2. ","{0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0,0.881,0.119,0
"3659","The #COVID19 vaccine is now recommended in pregnancy by the CDC, the American College of Obstetrics and Gynecologists as well as the Society for Maternal Fetal Medicine - Dr. Massey explains. ","{0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.119,0.881,0,0
"3660"," Under Fuhrer DeSantis you cant ask anyone about their vaccine status, but demanding to know college students political affiliation is a-ok. #DeathSantis  has to go.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.329,0,0.914,0.086,1
"3661","My college just announced a vaccine mandate!Am I going maskless? Not sure yet; I guess well see where the numbers go. But at least theres a chance!!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.481, 0, 0, 0, 0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5}",0.534,0.162,0.789,0.049,1
"3662"," please continue to fight for our covid recovered college children who are unvaccinated and being forced to wear a mask. CDC needs to be pressured to recognize natural immunity as at least equal to vaccine immunity. What are they waiting on.","{0, 1.3, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.402,0.097,0.751,0.152,0
"3663","A study analyzing whether the COVID-19 vaccine prevents infection and spread of the coronavirus among college students has been expanded to include adults ages 18-29, including those who choose not to get vaccinated.","{0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.039,0.961,0,0
