"","text","word_scores","compound","pos","neu","neg","but_count","positive","negative","neutral","assigned"
"1079","A Southern Tier teen is one of the lucky winners of a full scholarship to a SUNY or CUNY college or university in the third round of the states scholarship vaccine incentive.","{0, 0, 0, 0, 0, 0, 0, 0, 1.8, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5}",0.813,0.225,0.775,0,0,1,0,0,"Positive"
"1080","Heres why some WCC Orcas got the COVID-19 vaccine. Want to get vaccinated? Join us June 16 and 17 for College Day at the Community Vaccination Clinic! Learn more at ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.42,0.119,0.881,0,0,1,0,0,"Positive"
"1081","Hear from students at  College on the importance of the #COVID19 Vaccine. By working with the CCG, the students are helping to reassure and encourage everyone to get the vaccine when its their turn #LetsGetVaccinated","{0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 1.4, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.856,0.251,0.749,0,0,1,0,0,"Positive"
"1082","  No mandatory Covid vaccines for our service members!! College isnt the only place pushing this experimental non FDA approved potentially life threatening vaccine!!","{0, 0, -0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, -2.4, 0}",-0.457,0.095,0.71,0.196,0,0.326460481099656,0.673539518900344,0,"Negative"
"1083","  Why did you say son?Why not child?Why not daughter?This is just more feminists bs trying to keep men in subservient labor positions.Yes. Send your son to college. Just not to one that requires a vaccine.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1084","      You should have gone today for the vaccine. Try tomorrow at S.B Deorah College.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1085"," I know College &amp; Physicians in BC has issued a directive to doctors that they must follow provincial health narrative risk censure, losing their license.  Dr in Lytton BC was suspended from emergency duties for writing to Henry about vaccine danger.  So, probably true.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 0, 2.07835}",-0.866,0.055,0.698,0.247,0,0.182119205298013,0.817880794701987,0,"Negative"
"1086",". announces the latest winners in the Get a Shot to Make Your Future drawing. New Yorkers age 12-17 are eligible to enter if they have received at least one Pfizer vaccine dose. If they win, they get a full scholarship to a public college or university in NY. ","{0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.785,0.128,0.872,0,0,1,0,0,"Positive"
"1087","I just learned they put you in a drawing for a million dollars and/or college money if you accept the vaccine...im sorry but thats just plain weird","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, -0.15, 0, 0, 0, 0, -1.05}",-0.103,0.062,0.828,0.11,1,0.36046511627907,0.63953488372093,0,"Negative"
"1088","  I dont think antivaxxers have the competitive college applicants. These people think liberal elites who go to school are bad. The vaccine is bad to the uneducated who do research on Facebook and learn from people as stupid as they are. Im guessing this will draw better students","{0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0}",-0.778,0.078,0.746,0.176,0,0.307086614173228,0.692913385826772,0,"Negative"
"1089","#intled - What a fine line college leaders must be walking these days regarding vaccine requirements in a country as politically divided as the US is. Spare a thought for those having to make some decisions that wont resonate well locally. ","{0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.814, 0}",-0.004,0.042,0.915,0.043,0,0.494117647058824,0.505882352941176,0,"Negative"
"1090","The College of Wooster today announced its vaccine policy for Fall 2021. Read more at ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1091","Pretty remarkable proposals tying college affordability/debt relief to lottery schemes or surviving terrorist attacks. ","{2.2, 2.6, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 1.2, -3.7, -1.9}",0.542,0.437,0.289,0.274,0,0.614627285513361,0.385372714486639,0,"Positive"
"1092","I got my first dose of vaccine on 12th May 2021. The second dose is already due and the deadline for it will end on 23rd June. When will I be able to get the second dose?Vaccination center: Jorhat College, Jorhat. Age 25. Kindly let me know ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0}",0.494,0.065,0.935,0,0,1,0,0,"Positive"
"1093","And if you are worried about the side effects, its not that bad if you drink water the day before and of. I had a worse reaction to my meningitis vaccine that I was forced to take to go to college. The COVID vaccine is not that bad and very safe.","{0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 1.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85, 0, 0, 2.193}",0.151,0.143,0.724,0.133,0,0.518115942028985,0.481884057971014,0,"Positive"
"1094","Good morning, #KLCClisteners! In todays news: OR lawmakers approve funding for LGBTQ+ student support,  is the first community college in the state to require a COVID-19 vaccine, and the Lane County History Museum reopens! Listen: ","{1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.734,0.158,0.842,0,0,1,0,0,"Positive"
"1095"," My father is a Nam Objector who diverted to college, got a Masters in antho/chem. He helped map the first DNA sequences and replicate chromosomes in Austin. So it was easy to trust this new vaccine and understand its development.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1637, 0, 2.3, 0, 0, 0, 0, 0, 0, 0}",0.755,0.142,0.858,0,0,1,0,0,"Positive"
"1096","     Sir, i took my vaccine on 10th may in Naharkatia college..will i get the dose there or will i be able to take it in dibrugarh where i work? Also Sir, will we recieve a message or is it walk in or pre registration","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1097","It is wrong to risk harming healthy people so that college can peddle a psychological placebo to those who dont care enough to consider basic scientific facts.  WSJ, University Vaccine Mandates Violate Medical Ethics. College students arent guinea pigs. 06.14.2021","{0, 0, -2.1, 0, -1.1, -2.6, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0}",-0.899,0.053,0.662,0.285,0,0.156804733727811,0.843195266272189,0,"Negative"
"1098","  A guy in a college fb group claimed he knows a lot if ppl who died from the experimental vaccine. A friend\s mom isn\t trivial, but it\s not a lot. He quoted the database where anyone can add unverified adverse effects and got mad when I said it doesn\t prove why they died.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, -0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.25, 0, 0, 0, -3.3, 0, 0, 0, 0, 0, 0, 0, 0, -3.9}",-0.941,0,0.756,0.244,1,0,1,0,"Negative"
"1099","  is hosting a vaccine clinic TODAY at Back of the Yards College Prep in partnership with the .Register here.  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1100","My sons friend is mapping college vaccine reqs for his college newspaper. Nice work !Mapping U.S. colleges COVID-19 vaccine requirement policies | The Daily Pennsylvanian  ","{0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.742,0.215,0.785,0,0,1,0,0,"Positive"
"1101","Public officials have taken affordable college from something the wealthiest nation should provide, and converted it into a luxury item for the superrich, those unfortunate enough to be victim of a terrorist attack, or those lucky enough to win the lottery","{0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, -1.1, 0, 0, -3.7, -2.1, 0, 0, 1.8, 0, 0, 2.8, 0, 0}",-0.477,0.173,0.6,0.228,0,0.43142144638404,0.56857855361596,0,"Negative"
"1102","All these people mad about a vaccine being required are forgetting that they are required for school, college, traveling to other countries. Dont be fucking dumb.","{0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91882}",-0.072,0.097,0.797,0.106,0,0.477832512315271,0.522167487684729,0,"Negative"
"1103"," FFS, even American students have to have certain vaccines! I specifically had to get a meningitis vaccine to attend college.","{0, -3.533, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.575,0.081,0.733,0.186,0,0.303370786516854,0.696629213483146,0,"Negative"
"1104","When college dropouts attempt biotech: CureVac plunges as Bill Gates-backed biotech shows below-par efficacy for COVID-19 vaccine candidate (updated) ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1105","    Not my problem. Ive not been seeing anyone since covid happened and I only go to shops and college, in my area theres been no cases for a while now so Im good. Im 18 and healthy I do not need the vaccine.","{0, 0, 0, 1.258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 2.17835, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0}",0.713,0.162,0.795,0.044,0,0.786407766990291,0.213592233009709,0,"Positive"
"1106","He won a full college scholarship for getting vaccinated!  There is only one #OhioVaxAMillion drawing left. If your child age 12-17 has had at least one dose of vaccine, they can register for a chance to win at ","{0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2.8, 0}",0.869,0.219,0.781,0,0,1,0,0,"Positive"
"1107","Coronavirus infections rising exponentially in England - REACT study | Imperial College. This is an important warning for the less vaccinated communities here in the US. Get #COVID19 #vaccine  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.153,0.058,0.865,0.077,0,0.42962962962963,0.57037037037037,0,"Negative"
"1108","Day 3rd, Mesco College, COVID-19 Vaccine Center, Mustaidpura, Swamy Yadav Corporater  Along With Senior AIMIM leaders, Ward Committee Members, Primary Units Presidents &amp; Active Members visited the Center ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0}",0.402,0.091,0.909,0,0,1,0,0,"Positive"
"1109","Imperial College Londons React study showed that most of the new infections are among young adults between the ages of 18 and 24 and in children between five and 12. Few in these groups will have received a vaccine. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1110"," Both of my daughters are in college and both had to receive extra vaccine so that they could live in the dormitory, not just the Covid vaccine, meningitis, etc., the country really needs to get over this Covid vaccine thing","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1111","  I had covid and have a high immunity level. Why should I have to get vaccinated?? I have 2 students this semester who had to drop out of college mid semester due to reactions to the covid vaccine. Dont tell me it is safe.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9}",0.287,0.067,0.889,0.043,0,0.609090909090909,0.390909090909091,0,"Positive"
"1112","New Paltz is one of hundreds of colleges and universities participating in the White Houses COVID-19 College Vaccine Challenge, a new push to raise vaccination levels, particularly among younger Americans. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.043,0.957,0,0,1,0,0,"Positive"
"1113","  Yep.. I also remember having to get the meningitis vaccine to go to college. Just add this to the list.","{0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.099,0.901,0,0,1,0,0,"Positive"
"1114","Sending Your Son to College? Is the Vaccine Risk Worth It?","{0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0.9, 0}",-0.143,0.142,0.674,0.184,0,0.43558282208589,0.564417177914111,0,"Negative"
"1115"," Could this be such a blunder???   booked vaccine at Rishikul College Haridwar (covaxin 1D),vaccine in-charge tells me that we dont have availability of covaxin first dose at our place, this booking is technical system error, ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7}",-0.501,0,0.915,0.085,0,0,1,0,"Negative"
"1116","Yesterday I booked vaccine at Rishikul College Haridwar (covaxin 1D),vaccine in-charge tells me that we dont have availability of covaxin first dose at our place, this booking is technical system error,      ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7}",-0.402,0,0.917,0.083,0,0,1,0,"Negative"
"1117","Im putting this on the long list of things I dont understand.  ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1118","I believe that your fear of the vaccine (cure) is akin to the burden or fear of \paying for insurances\... until the reality (wake-up call) that you need it. I got mine, when I thought it was a old ppl thing but my daughter had shingles from stress in college. ","{0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, -0.95, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0}",-0.834,0,0.824,0.176,1,0,1,0,"Negative"
"1119","Arizonas public universities cant even require Covid *tests*  much less vaccines  for students this fall, due to an order from the governor ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1120","  Anecdotal.  Now do the 21yo healthy college student who died from the vaccine earlier this month.","{0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0}",-0.226,0.127,0.704,0.169,0,0.429054054054054,0.570945945945946,0,"Negative"
"1121","We URGENTLY need volunteers for Portsmouths Vaccination Hubs. Are you out of #UNI or #college? Can you donate just 3 hours of your time? Lets #GetItDone for #Portsmouth and get back to normality. For info go to: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1122","My sister (21) is moving to the Netherlands in August for college. She has no underlying illness, so is not eligible for a #COVID19 vaccine yet.Is there a plan to vaccinate students studying abroad ahead the upcoming academic year? ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.309,0.056,0.944,0,0,1,0,0,"Positive"
"1123","Simon Harris has also said he believes college students will be vaccinated before the start of the next academic year.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1124","  Did you ever have to take a vaccine to go to college or travel overseas?   Its amazing how politicized this vaccine has been despite it being approved under EUA while Trump was president.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.332, 0, 0, 0, 0, 0, 0}",0.354,0.1,0.839,0.061,0,0.62111801242236,0.37888198757764,0,"Positive"
"1125","Got my 1st dose of the COVID-19 Vaccine at College tilla Sub Center today. I am very thankful &amp; grateful to our Honble Prime Minister Shri  Ji, Honble Chief Minister Shri  Ji &amp; His Government for allotting me COVID19 vaccines at Free of Cost. ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.993, 0, 2.2637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0}",0.89,0.205,0.795,0,0,1,0,0,"Positive"
"1126","College students should rather be encouraged for the vaccine and later allowed for examinations, campus placements, new admissions etc. You cannot stop these things! #caexams #CollegeStudent #CBSE","{0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.888, 0, 0, 0, 0, 0}",0.569,0.158,0.842,0,0,1,0,0,"Positive"
"1127"," Why?? Why have these people decided the COVID vaccine is bad and shouldnt be required and yet all of the other vaccines that are required to enter regular K12 school and college are okay? These people are dumb","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, -2.3}",-0.754,0.042,0.796,0.162,0,0.205882352941176,0.794117647058823,0,"Negative"
"1128","PLEASE OPEN #SCHOOL_COLLEGE with Vaccine certificate and Mask                   ","{2.033, 0, 0, 0, 0, 0, 0, 0}",0.465,0.302,0.698,0,0,1,0,0,"Positive"
"1129","Sending your son to college? Is the vaccine risk worth it?  WND News Center ","{0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0.9, 0, 0, 0, 0}",-0.143,0.116,0.733,0.15,0,0.43609022556391,0.56390977443609,0,"Negative"
"1130"," URGENTLY need volunteers at #Portsmouths Vaccination Centres. Are you finished at #college or #UNI and looking for something to do? 3 hour shifts. Do something amazing for your city. #volunteers Go to: ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0}",0.586,0.106,0.894,0,0,1,0,0,"Positive"
"1131","Covid Vaccine not available at Govt Degree College for Boys Pattoki Covid Vaccination Center.   please look into matter and provide Vaccine ASAP.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0.1, 0, 0, 0, 0}",0.34,0.145,0.855,0,0,1,0,0,"Positive"
"1132","  I asked if he wanted to see his vaccination record, all of his booster shots, &amp; the recommended boosters he wouldve received if he had gone away to college.  If you had questions about the vaccine, why didnt you talk to your Dad?  (2/2)","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.202,0.039,0.961,0,0,1,0,0,"Positive"
"1133","What are your state requirements for having a vaccine record with proof of measles, meningitis, and polio, for college entry? ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1134"," Tell the college you got vaccine so need extra time or smn","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1135","Give vaccine to younger people to lower R-numberImperial College again. #NeilFerguson #SwineFlu  #MadCowDisease. ","{0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0}",-0.296,0,0.845,0.155,0,0,1,0,"Negative"
"1136","Arizona executive order bans universities from requiring students to receive COVID-19 vaccine ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0,NA,NA,1,"Neutral"
"1137","States are giving away a handful of college scholarships in a lottery for students who get vaccinated. Its like something out of dystopian sci-fi: only a lucky few get to avoid crushing student debt, the rest suffer. It doesnt have to be this way. ","{0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, -1.2, -1.5, 0, -1.5, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0}",-0.459,0.139,0.668,0.193,0,0.418674698795181,0.581325301204819,0,"Negative"
"1138"," JiWe want in TN(1)Vaccine manufacturing big business to export(2)Temples renovation funds(3)College for Tamil  Temples,to qualify,write exams(4)Women to free travel,Town bus seperate(5)AIIMS at Madurai,Vellore,Coimbatore(6)overhead water tank in each villages","{0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.557,0.146,0.854,0,0,1,0,0,"Positive"
"1139","My latest for The College Fix: College Students Rebel Against Vaccine Requirements ","{0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0}",-0.153,0,0.873,0.127,0,0,1,0,"Negative"
"1140"," Good thing I skipped college long before all this vaccine crap happened.  Best decision Ill ever are in my life.","{0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 3.2, 0, -1.8, 0, 0, 0, 0, 0}",0.402,0.241,0.576,0.183,0,0.568396226415094,0.431603773584906,0,"Positive"
"1141"," Will you give vaccine to students and ensure no-one tests positive or dies while returning back to their respective college or hostel","{0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 2.6, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0}",0.84,0.31,0.69,0,0,1,0,0,"Positive"
"1142","Any mandated enforcement for students to take a poisonous vaccine in order to continue attending a college is despicably unethical and wholly unconstitutional, representing a clear violation of ones protection under the 14th Amendments privileges &amp; immunities clause. ","{0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 1.6, -2.2, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0}",-0.718,0.107,0.682,0.211,0,0.336477987421384,0.663522012578616,0,"Negative"
