"","access","mening","pandem","york","inelig","lot","nthe","program","summer","winner","countri","execut","healthi","research","semest","tomorrow","big","charg","decis","point","provid","sport","counti","famili","return","encourag","medicin","white","exam","monei","resid","coach","feel","governor","proof","footbal","posit","protocol","rate","understand","ducei","job","site","choic","wait","daughter","disast","draw","experiment","run","visit","walk","danger","drive","vax","american","call","tuition","immun","opinion","slot","certif","your","doctor","incent","parent","elig","friend","hous","join","safe","case","includ","learn","life","north","stop","hunter","institut","scienc","son","adult","govern","inform","read","approv","depart","hill","challeng","plan","polit","apologis","sir","talk","deenanath","have","navail","nslot","shivajinagar","high","pvt","studi","enter","arizona","book","care","dr","good","wear","myocard","fulli","india","passport","nage","show","gov","mandatori","person","live","take","thing","ban","basebal","protect","group","viru","announc","week","juli","cash","end","mistak","class","due","issu","staff","chanc","team","full","im","put","appoint","give","nc","prize","start","happen","back","educ","new","plai","effect","children","open","order","freshman","player","june","offer","sydnei","forc","attend","nsw","dai","public","work","fall","young","lotteri","time","problem","million","bmcc","hospit","di","risk","mask","campu","win","test","dont","clinic","error","heart","seri","joseph","moderna","month","todai","shot","world","center","commun","jab","privat","free","make","athlet","scholarship","kid","st","univers","receiv","state","mandat","health","amp","pfizer","requir","peopl","year","dose","school","pm","nmin","nnaval","vaccinepun","code","pin","cowin","ndate","limit","covishield","nvaccin","student","medic","pune","ag","ndose","capac"
"im",1,0,4,0,0,6,2,2,0,0,0,0,5,2,2,0,1,0,2,3,1,0,0,2,1,0,0,1,0,3,1,3,5,0,1,1,0,1,0,2,0,0,0,4,7,2,0,2,3,1,1,0,0,0,1,0,1,1,1,0,0,0,3,1,1,3,2,1,1,0,2,1,2,3,1,0,1,0,0,1,3,0,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,4,3,1,0,0,0,0,2,0,0,1,3,0,3,0,4,3,3,4,0,1,0,0,2,1,0,3,0,1,2,5,1,102,2,0,0,1,0,0,2,3,1,1,6,4,0,0,2,3,6,0,0,1,1,1,1,3,3,6,5,2,0,7,2,2,0,2,0,7,5,4,0,2,14,0,3,3,2,0,1,2,3,0,2,0,1,2,1,6,9,9,1,14,3,2,1,4,4,2,6,3,9,17,5,4,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0
"put",0,1,2,0,0,0,2,0,0,0,3,0,0,1,0,0,1,12,2,1,0,0,1,0,1,0,0,0,0,1,1,2,0,1,1,0,2,0,0,2,0,1,1,2,0,2,1,1,0,0,4,1,39,0,1,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,1,4,1,1,0,1,0,1,2,0,1,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,3,1,1,1,0,0,0,0,2,3,1,3,0,1,0,0,2,1,2,0,0,0,1,1,1,2,0,2,2,0,2,103,0,2,0,0,1,4,2,2,0,2,1,1,0,0,0,2,0,0,1,0,0,0,2,1,3,2,1,1,3,0,15,0,4,0,13,5,0,2,2,3,1,1,1,2,0,0,1,1,2,2,1,0,1,1,2,5,3,2,5,0,5,0,4,41,4,4,1,2,8,3,2,3,1,0,0,0,0,0,0,0,0,1,0,45,4,0,1,0,0
"appoint",1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,7,1,1,0,8,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,2,0,1,0,2,11,10,0,0,0,0,4,1,1,0,0,0,1,0,0,2,7,0,1,0,2,0,0,1,0,7,0,1,0,0,2,2,1,3,12,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,15,0,2,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,3,10,9,1,2,2,0,0,0,2,1,0,0,0,0,104,1,0,2,2,0,0,0,7,0,1,1,11,0,0,0,13,2,0,2,0,0,7,2,1,1,0,0,3,0,5,0,1,0,0,0,12,7,1,0,18,0,0,0,0,12,0,17,2,0,14,10,5,0,13,5,0,5,0,6,1,6,0,0,2,17,19,6,4,3,18,2,24,0,0,0,2,0,1,0,0,0,5,8,1,0,6,0,0
"give",0,0,2,0,0,1,1,2,0,0,2,0,0,0,0,1,2,0,1,2,2,0,0,1,1,1,0,0,6,5,3,1,4,2,0,0,2,0,0,0,0,2,3,1,2,1,0,0,3,0,2,2,0,0,2,1,1,6,0,0,1,1,3,2,2,2,1,1,0,1,3,0,0,0,0,0,3,0,0,1,1,2,3,4,0,1,0,0,0,5,2,1,1,1,0,0,0,0,0,2,0,1,0,0,3,0,0,4,0,1,0,0,1,0,2,10,0,4,0,0,3,0,0,1,1,4,9,0,3,10,1,0,3,0,1,4,12,1,3,0,2,1,104,0,5,5,2,6,3,0,0,1,5,4,2,2,1,2,1,0,2,2,0,3,1,9,1,6,14,4,3,9,0,4,4,1,2,1,15,5,4,1,1,4,0,2,2,3,7,14,1,3,1,3,1,7,3,2,23,3,6,1,3,8,3,4,6,6,1,17,8,8,6,4,0,0,0,2,0,0,0,0,1,0,21,4,0,5,0,0
"nc",0,1,0,0,1,2,1,2,3,6,1,0,2,1,0,0,1,0,1,1,0,5,0,1,0,2,1,0,0,1,0,26,5,3,0,1,11,14,1,0,0,1,0,1,1,0,12,4,2,0,0,0,1,0,1,0,1,0,0,11,0,0,1,3,4,1,0,0,0,0,0,4,0,1,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,1,15,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,3,0,1,1,1,2,1,0,24,1,0,4,4,2,0,4,2,0,0,10,17,0,7,14,2,1,0,0,0,104,3,0,6,0,1,4,10,2,1,2,0,0,26,1,2,0,4,1,0,1,1,3,1,3,7,0,0,6,0,0,0,0,0,0,12,13,6,0,0,1,38,0,2,1,14,2,36,1,2,0,0,0,3,20,5,7,8,0,1,69,3,4,6,0,3,6,3,0,3,2,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0,0
"prize",0,0,0,0,0,1,0,9,3,15,1,0,0,0,1,1,2,0,0,0,0,0,9,0,0,7,0,0,0,4,11,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,1,1,1,5,0,0,0,0,0,0,20,0,5,0,0,0,0,0,10,1,2,11,0,0,0,0,0,7,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,4,0,0,0,0,1,0,0,20,1,3,43,0,0,0,0,1,0,7,0,2,0,0,2,5,3,104,2,1,0,0,4,2,0,0,2,0,1,1,9,12,0,0,0,0,2,1,1,0,0,47,1,0,50,0,0,0,0,0,2,29,0,1,1,0,0,1,0,0,8,4,15,1,0,2,7,0,8,1,1,61,0,0,2,9,3,1,0,5,0,0,1,7,7,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"start",0,2,3,0,0,2,0,2,4,2,2,0,2,1,3,2,1,0,0,1,2,2,5,1,0,0,0,1,6,4,5,0,1,0,1,2,0,0,0,1,0,8,0,0,5,1,0,1,1,0,2,5,2,4,0,0,1,1,1,0,1,1,2,4,0,4,2,2,1,1,1,0,1,2,5,0,1,0,0,0,1,0,1,1,2,1,0,0,1,2,0,0,5,0,0,0,0,0,0,4,0,2,0,0,2,1,1,3,0,1,6,2,1,0,0,1,1,4,4,1,3,0,0,0,4,0,3,4,5,2,3,0,2,4,1,1,2,6,3,0,1,2,5,0,2,104,0,2,4,2,2,5,5,2,0,2,0,5,2,0,6,2,0,4,1,5,6,1,4,1,2,5,0,2,1,1,2,4,4,1,2,8,0,1,0,0,1,8,3,5,2,1,7,2,1,4,2,3,5,4,7,1,0,2,4,4,3,1,5,9,14,13,15,1,0,0,0,1,0,0,0,1,0,0,32,1,0,8,0,0
"happen",0,0,1,0,0,0,0,2,1,0,0,0,3,0,0,1,6,0,2,2,0,3,1,0,2,1,0,0,0,0,1,4,2,0,0,0,2,0,0,1,0,2,0,1,0,3,49,1,1,0,0,0,0,4,0,0,0,2,2,40,0,0,0,0,1,2,0,0,0,1,0,1,1,0,5,0,0,0,1,2,0,0,2,2,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,2,0,0,1,1,1,5,0,1,1,1,0,0,4,0,0,2,1,1,5,0,5,1,0,1,0,3,1,0,2,2,0,1,1,2,3,6,1,2,4,0,2,6,1,0,105,1,1,0,2,1,1,2,0,1,5,1,0,1,2,1,1,0,2,1,2,3,2,1,1,2,0,1,1,3,0,2,1,3,2,4,1,4,49,2,0,2,20,1,50,2,0,2,1,3,3,51,5,3,2,1,3,9,2,3,7,4,4,8,3,4,10,3,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0
"back",3,0,0,0,0,3,1,0,1,1,1,0,0,2,3,1,2,0,1,3,4,1,1,5,4,1,0,1,0,2,0,0,2,0,1,1,1,1,0,0,0,1,4,1,2,1,0,1,1,0,0,3,0,0,7,0,3,3,4,1,1,2,1,2,1,4,3,1,2,1,4,0,1,2,2,0,2,1,0,3,3,1,3,1,0,2,0,1,0,4,0,0,2,0,0,0,0,0,0,8,1,1,1,0,2,4,1,2,1,1,1,2,0,0,3,0,3,2,2,5,4,0,0,1,2,1,0,9,1,0,0,1,4,2,2,2,1,2,4,3,2,0,6,0,0,2,1,107,2,1,1,0,2,4,3,0,0,0,6,1,3,5,3,6,0,9,5,1,0,4,0,1,0,2,2,1,3,4,1,2,7,5,1,2,0,1,0,5,3,2,1,2,5,1,4,5,7,1,2,3,4,6,3,1,10,5,11,5,3,7,9,6,29,1,0,0,0,0,0,1,0,0,1,0,25,4,0,6,0,1
"educ",1,1,3,0,0,1,0,2,8,2,2,0,2,2,1,0,6,0,2,1,1,2,0,1,0,1,0,8,0,0,1,0,5,0,0,0,1,0,4,1,0,3,0,2,0,1,0,7,0,1,2,0,1,0,1,2,2,0,1,0,1,3,0,3,1,3,1,5,8,5,3,1,0,8,2,1,2,0,3,5,1,2,1,1,3,2,6,0,9,0,0,1,3,2,0,0,0,0,0,3,0,3,7,0,0,0,1,4,2,0,2,3,2,0,2,1,4,3,2,7,3,0,0,1,0,2,1,3,2,7,1,0,2,0,2,1,11,1,1,1,2,0,3,1,0,4,1,2,108,6,2,4,4,5,1,0,2,2,5,0,6,3,1,0,4,4,0,5,2,2,1,7,0,2,0,0,3,3,10,1,3,1,1,1,1,0,0,1,2,5,1,1,5,0,3,8,6,3,3,1,0,6,4,5,2,4,12,2,6,17,4,2,10,0,0,0,0,0,0,0,0,0,0,0,15,1,0,4,0,0
"new",0,1,1,0,0,3,0,1,6,0,0,1,0,3,1,5,7,0,0,0,0,0,2,0,0,2,3,3,0,1,0,2,0,1,1,1,0,1,1,0,2,2,0,0,1,0,0,5,2,0,1,2,0,2,0,1,3,0,1,0,0,1,0,0,3,1,7,0,1,0,1,3,1,5,0,6,1,5,0,0,1,1,2,0,2,1,0,5,0,2,1,13,0,1,0,0,0,0,0,1,0,2,6,1,3,1,0,4,1,0,0,0,3,0,1,4,0,0,0,1,0,4,2,0,0,3,2,4,2,8,1,2,0,0,1,2,5,4,0,1,0,7,0,4,4,2,0,1,6,108,1,1,3,1,2,2,3,14,3,11,4,2,9,2,2,0,1,1,4,3,2,6,0,1,1,1,2,10,9,0,0,1,11,2,2,17,8,1,8,2,2,3,1,16,12,2,0,2,5,2,20,4,20,5,2,15,7,33,6,4,8,9,20,1,0,0,0,1,0,0,0,7,0,0,36,3,0,9,0,0
"plai",0,0,2,0,0,2,1,1,0,0,1,0,4,1,0,0,3,0,0,1,0,10,0,1,1,2,0,0,1,1,0,8,3,0,1,6,2,2,0,3,0,0,0,3,0,1,0,0,1,0,0,0,0,2,1,0,2,0,0,1,0,1,4,2,0,1,0,0,1,0,2,1,0,0,2,1,3,0,0,3,2,1,0,2,1,2,0,0,0,1,5,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,3,1,2,2,0,0,0,1,0,4,3,1,2,4,0,12,2,1,3,3,2,0,0,2,0,2,0,5,0,10,13,2,6,2,0,0,10,2,2,2,1,2,1,109,2,0,0,0,1,14,0,0,0,4,0,0,1,1,2,0,7,4,3,4,1,0,0,1,6,2,0,4,6,8,0,0,5,18,0,1,1,2,5,19,0,0,0,1,1,3,13,2,10,1,0,3,15,2,5,8,1,8,7,11,1,7,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0
"effect",0,2,0,0,0,5,1,2,1,0,1,0,2,4,2,0,1,0,0,2,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,4,0,4,3,0,1,0,2,0,1,0,0,5,2,1,0,3,1,5,0,1,0,7,1,0,0,11,1,0,1,0,3,0,0,7,2,1,0,3,0,2,0,1,5,1,3,1,1,1,5,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,8,0,0,0,0,3,1,3,2,1,1,0,0,6,0,2,3,4,4,2,0,3,7,3,9,0,1,3,0,0,0,1,3,3,3,8,0,2,4,1,1,1,2,0,5,1,0,4,1,2,113,3,3,0,1,8,1,0,0,8,4,0,2,2,1,1,9,0,3,1,1,0,2,1,11,7,0,0,7,6,1,0,6,2,0,1,3,1,1,1,1,3,2,0,2,5,5,1,6,0,4,8,4,5,4,15,0,3,10,6,8,7,1,0,0,0,0,0,0,0,0,0,1,21,8,3,11,0,0
"children",0,0,0,1,0,0,1,0,1,3,0,0,2,3,0,0,1,0,1,0,2,1,1,1,3,0,7,2,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,2,2,0,0,1,2,2,0,0,1,0,1,0,0,1,4,0,0,1,0,3,1,7,0,0,2,0,0,0,1,0,5,0,6,0,0,0,0,5,1,1,0,2,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,4,2,0,0,2,3,1,3,6,1,0,1,0,2,0,0,2,1,2,0,0,0,6,1,4,0,0,0,0,0,0,1,0,0,1,2,1,2,0,1,1,5,1,0,5,1,2,4,3,0,3,118,3,2,34,0,2,3,0,5,2,1,1,2,8,1,6,2,1,34,2,0,3,35,4,3,1,3,2,4,2,1,34,0,2,34,34,2,5,0,4,2,2,1,1,3,6,3,5,2,4,4,2,7,47,7,9,4,8,42,41,19,1,0,0,0,0,0,0,0,1,0,0,17,4,2,13,0,0
"open",1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,5,1,5,1,2,3,0,3,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,3,0,0,0,8,2,3,1,0,0,0,2,0,8,0,1,3,0,2,1,1,0,3,29,1,0,0,3,1,0,0,1,2,1,0,1,2,1,1,1,25,1,0,0,1,1,2,1,2,1,0,2,0,0,3,0,0,0,0,0,0,1,0,1,4,0,3,0,0,2,1,0,5,24,0,0,0,0,0,5,1,1,3,0,2,0,0,1,1,7,6,1,2,0,3,2,1,4,0,2,1,0,0,11,4,2,2,2,2,4,5,1,0,3,3,122,0,0,1,4,6,0,4,3,0,9,2,2,3,0,1,2,0,2,0,2,0,1,19,4,2,1,3,18,0,0,2,0,0,2,13,4,3,10,7,2,0,11,3,2,3,3,8,7,4,6,1,3,12,3,10,7,5,19,13,15,0,0,0,0,0,0,0,1,0,0,23,1,0,4,0,1
"order",0,0,1,0,0,1,1,0,0,0,2,53,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,30,6,0,0,0,0,0,29,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,2,13,2,0,3,0,9,0,1,1,2,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,2,0,0,0,44,0,1,0,3,19,0,10,1,7,0,6,9,2,5,1,0,0,22,0,8,0,1,2,0,0,0,0,0,21,1,21,2,0,0,0,2,0,0,2,0,0,0,0,3,1,2,0,0,2,0,122,0,0,0,0,0,8,30,0,1,17,3,13,0,1,3,1,0,0,1,3,3,28,5,1,12,3,0,0,1,0,0,11,0,5,2,1,1,1,6,0,0,5,1,0,3,0,31,26,19,48,0,6,1,39,5,2,10,6,0,0,0,0,1,0,1,0,1,0,0,68,0,0,1,0,0
"freshman",0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,3,0,0,2,0,1,2,1,0,0,2,1,1,34,0,0,123,0,2,0,0,0,0,0,1,0,2,0,2,2,2,108,1,0,1,109,0,0,0,1,1,1,0,0,109,0,0,103,105,0,1,0,0,1,2,0,0,1,0,1,1,0,1,0,1,0,34,2,1,3,1,116,107,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"player",0,1,1,0,1,1,0,0,0,0,2,0,6,2,0,0,4,0,7,4,0,9,0,2,1,6,0,0,0,1,0,22,2,0,1,6,22,10,1,2,0,3,0,7,0,0,3,0,1,1,0,1,1,0,0,0,1,0,1,4,0,0,1,1,0,1,1,0,0,0,0,4,1,1,1,3,1,0,0,6,0,0,1,3,1,2,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,1,0,0,0,5,0,2,6,3,3,4,0,35,4,0,6,0,1,0,0,4,0,0,5,6,0,7,18,2,6,2,0,1,26,1,0,5,0,2,3,14,8,0,1,0,0,124,0,1,0,9,0,0,1,1,6,0,7,0,2,3,1,0,0,3,6,2,0,5,27,8,0,0,5,27,0,0,2,2,4,27,0,0,0,0,1,13,16,2,6,0,1,0,31,1,1,8,0,7,11,9,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0
"june",0,0,0,0,0,3,2,0,3,0,0,0,0,0,1,10,2,0,0,0,1,1,21,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,3,0,0,3,1,2,9,12,0,9,1,0,1,3,0,0,3,7,1,0,2,5,4,0,2,4,2,1,3,3,1,0,0,0,0,0,0,2,1,8,1,1,4,3,3,3,0,0,12,1,0,0,0,0,0,1,0,2,4,0,5,0,3,2,0,0,3,3,1,1,3,0,0,0,6,0,1,0,2,1,1,2,2,0,3,0,10,0,1,3,0,8,5,7,1,0,0,13,2,1,9,5,1,0,2,14,0,1,2,4,0,2,0,126,7,0,0,0,0,13,4,0,4,3,5,5,2,4,0,1,3,1,0,13,11,5,0,34,0,2,1,0,7,3,13,7,0,12,19,0,0,10,5,0,8,1,7,3,10,7,2,9,15,14,1,4,6,30,1,14,0,0,0,0,0,7,2,0,1,3,12,2,0,9,0,0
"offer",1,0,0,23,0,1,3,4,3,4,0,0,0,0,1,2,0,5,1,2,1,1,5,1,0,2,0,1,0,2,9,0,3,0,0,1,0,0,1,0,0,0,4,0,1,2,0,1,0,0,5,4,0,4,1,2,0,30,0,0,0,2,0,1,10,1,2,0,1,2,2,0,4,2,0,1,0,0,1,0,5,1,0,1,0,3,2,0,2,3,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,4,1,1,0,0,3,1,2,0,2,1,0,4,0,2,2,0,1,2,1,0,3,2,3,5,0,0,1,0,0,2,8,0,28,0,0,2,1,2,12,2,0,6,5,3,0,0,3,6,0,0,1,7,129,0,1,1,1,12,27,1,2,24,30,0,0,15,0,2,0,2,1,4,11,2,2,12,2,0,0,2,5,1,12,3,0,10,13,1,0,18,4,0,50,4,13,5,3,7,2,8,18,13,6,30,13,9,7,12,0,0,0,0,0,1,0,1,0,0,25,0,0,9,0,0
"sydnei",2,0,1,0,35,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,8,0,5,0,0,1,0,1,0,0,3,50,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,55,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,130,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,19,0,0,1,2,0,0,3,8,113,0,4,1,0,6,20,1,11,0,1,59,2,113,0,3,18,3,116,0,0,0,0,0,0,0,0,7,0,0,118,0,0,14,0,0
"forc",0,2,1,0,1,1,0,0,1,0,1,0,1,2,1,0,2,0,1,0,1,3,0,2,1,0,1,0,4,3,0,1,0,3,3,4,2,2,3,2,1,5,0,6,4,5,1,0,9,0,0,1,0,0,3,1,1,0,6,1,1,0,2,0,0,0,0,1,0,1,2,2,2,1,0,0,5,0,0,3,4,1,0,1,0,6,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,1,1,1,1,4,2,5,1,5,4,0,3,0,4,2,3,3,1,6,3,2,4,2,1,5,0,2,3,0,0,0,1,3,3,2,3,1,2,1,0,2,2,4,0,6,2,3,6,4,4,8,5,4,8,0,9,0,1,0,131,10,0,4,1,6,3,9,1,0,5,0,0,1,0,13,2,1,3,4,11,0,0,7,3,0,4,3,3,3,2,1,2,1,1,1,7,9,1,13,0,3,3,5,9,4,9,1,8,19,13,2,13,0,0,0,0,2,0,0,0,0,1,0,30,5,0,12,0,0
"attend",0,2,1,0,0,1,0,1,0,0,3,8,0,0,3,1,1,1,3,2,3,1,0,0,0,1,0,1,1,0,2,0,2,8,8,1,1,0,1,2,6,3,0,8,0,4,0,0,4,0,0,0,0,0,3,3,0,2,1,1,0,1,1,0,1,2,0,0,1,0,2,0,3,0,3,0,1,0,11,1,4,1,1,2,0,1,1,1,0,4,1,0,4,1,0,0,0,0,0,3,0,1,1,6,1,4,0,4,7,2,14,0,7,0,8,1,9,14,3,3,4,0,0,9,3,3,1,0,0,0,2,0,28,0,8,2,2,1,1,1,0,0,2,1,0,2,1,5,3,2,0,4,2,3,30,0,0,0,1,0,10,133,0,2,16,11,17,5,1,3,1,1,0,3,0,4,10,7,2,7,6,2,0,3,0,0,11,2,5,8,1,0,7,5,1,6,12,2,0,8,2,22,16,6,21,8,4,0,43,11,7,13,24,0,0,0,0,1,0,0,0,1,0,0,51,4,0,3,0,0
"nsw",17,0,0,0,13,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,20,0,0,0,0,2,0,0,6,11,20,0,0,1,48,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,16,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,9,0,0,1,0,0,0,0,0,1,19,0,0,135,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,63,0,0,78,0,0,0,0,0,0,2,55,40,0,2,0,0,5,77,0,57,4,0,95,7,98,0,4,26,6,50,0,0,0,0,0,0,0,0,1,0,0,79,0,0,5,0,0
"dai",2,1,1,0,0,1,1,2,2,1,2,0,1,0,1,4,0,5,2,0,3,2,4,1,2,0,0,4,2,2,1,1,0,1,0,1,4,0,4,1,0,2,4,1,0,2,0,1,1,3,5,8,2,3,2,0,1,1,1,1,1,0,0,5,5,1,1,5,7,4,4,1,2,3,0,0,3,0,0,0,5,2,12,3,5,2,2,3,2,2,3,0,3,8,0,0,0,0,0,3,1,2,1,0,7,0,2,1,1,0,1,2,2,0,4,1,1,0,1,2,1,2,1,3,1,1,6,4,12,0,4,1,0,13,1,2,2,3,1,3,2,7,3,1,2,4,0,6,0,2,1,2,1,9,1,1,1,13,12,0,4,2,0,137,4,8,7,2,2,4,1,2,0,2,2,2,1,6,4,2,2,11,1,2,1,1,3,5,17,3,2,10,11,6,0,19,9,1,3,3,9,1,5,8,2,5,10,5,7,6,10,13,7,7,0,0,0,0,0,0,1,0,1,5,17,2,0,4,0,0
"public",1,2,1,24,0,1,2,1,2,2,3,14,1,1,0,0,2,1,3,2,3,1,2,1,1,0,2,2,0,0,0,0,0,10,6,0,0,1,0,1,16,0,1,0,2,1,0,1,1,1,2,1,0,0,2,0,3,24,2,0,0,0,3,3,3,1,5,0,1,4,2,0,3,0,1,0,4,0,1,1,2,1,2,0,1,1,3,0,1,0,6,2,1,1,0,0,0,0,0,2,0,1,1,12,0,1,1,1,11,0,2,1,7,0,7,12,2,4,2,2,4,8,0,4,2,0,2,2,7,0,0,2,10,2,8,7,3,0,28,3,1,2,1,1,1,1,2,0,4,2,1,2,2,2,17,0,1,4,27,0,1,16,1,4,139,6,2,26,23,3,0,0,0,0,0,0,22,5,5,11,1,8,4,1,0,3,2,1,5,6,0,4,10,7,6,4,4,2,27,4,3,41,10,13,29,29,18,6,28,30,11,6,25,4,0,0,0,0,0,0,0,1,0,1,38,2,0,4,0,1
"work",1,1,3,0,1,1,2,0,1,1,1,0,2,0,2,0,4,1,4,5,7,2,0,5,2,4,0,2,1,3,2,0,3,0,8,2,6,0,2,4,0,10,6,7,2,2,0,0,1,0,2,2,0,0,2,2,3,0,1,0,0,0,3,3,1,3,0,6,4,3,2,1,3,0,4,0,3,1,2,1,2,6,5,3,2,2,0,1,1,1,1,0,5,2,0,0,0,0,0,6,1,2,2,0,1,7,1,3,1,1,1,2,3,0,2,1,1,3,4,2,5,0,3,3,2,2,0,8,0,1,2,0,5,1,2,3,2,6,3,6,3,1,9,3,1,5,1,9,4,0,2,1,8,2,3,2,6,0,1,2,6,11,1,8,6,140,2,2,3,4,2,2,0,6,1,4,3,2,2,11,9,9,0,3,5,2,1,2,4,9,3,2,8,3,3,5,9,2,2,9,2,9,3,7,4,15,14,6,14,23,9,7,18,1,0,0,0,0,0,0,0,1,2,0,20,5,0,4,0,1
"fall",2,1,1,0,0,1,5,2,1,0,3,0,0,0,25,1,0,0,7,1,1,1,0,0,20,4,0,4,0,1,5,1,0,2,7,1,2,1,5,1,1,1,2,3,3,6,2,0,0,0,4,0,2,2,4,2,1,0,2,1,0,0,1,0,6,3,2,0,3,2,3,1,0,4,0,1,0,0,10,0,3,2,2,5,2,1,0,1,2,9,2,0,0,0,0,0,0,0,0,4,0,0,3,1,1,0,0,2,4,0,22,2,1,0,2,1,4,5,3,2,2,1,0,2,2,2,6,4,6,1,0,0,19,3,3,15,3,2,1,5,2,1,1,1,0,6,2,5,0,1,0,1,1,3,13,0,0,4,2,0,3,17,0,7,2,2,144,2,1,7,0,0,0,2,0,2,7,28,2,4,3,1,0,0,1,0,10,2,6,0,0,5,14,2,2,8,5,2,1,7,3,26,20,17,18,4,10,3,62,8,5,18,13,1,0,0,0,0,0,0,0,0,0,0,78,1,0,3,0,0
